,details,Etat,Marque,Prix,Adresse,Image_link
799,"<h1 class=""listing-item__header"">
    MacBook pro 2019 i7 16 pouces
</h1>",Neuf,Apple,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e94485cc24079991bd505e22c0c4df34/-/horizon-files-prod/ed/picture/qxjpme4q/91d6eaf0e560f5ae3f196c889603b1f98a04dd6b.jpg
800,"<h1 class=""listing-item__header"">
    iMAC M1 2021 Écran 24 pouces
</h1>",Neuf,Apple,750 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/83f6a944f7def7938b8d427715976327/-/horizon-files-prod/ed/picture/q0g760qg/2fa91e08fa9f9442ea9eb0295d12d5ca6a3ed0c1.jpg
801,"<h1 class=""listing-item__header"">
    MacBook Pro M1 2021 14 pouces
</h1>",Neuf,Apple,750 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/be093950ec03c5bbd78bc0c85007c4ef/-/horizon-files-prod/ed/picture/q8v48x77/f83584237326bf6a2259c5cc01e9f53f9c2f5679.jpg
802,"<h1 class=""listing-item__header"">
    Microsoft Surface Pro 11
</h1>",Neuf,Microsoft Surface,950 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/14a4d680baac49c459ed34aaa4fc8795/-/horizon-files-prod/ed/picture/qkr8kvem/e64810bfd5c858a9fd2b48715495946ed36ecaca.jpg
803,"<h1 class=""listing-item__header"">
    HP OMEN 16 GAMING
</h1>",Neuf,HP,900 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/78aedbb0430ab8fe5d09226e4d3f9a7d/-/horizon-files-prod/ed/picture/q44n9qgv/90b65429f1824c77b22b6b9c0f202e24133cbd2d.jpg
804,"<h1 class=""listing-item__header"">
    DELL XPS 14 9440
</h1>",Neuf,Dell,1 200 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d3ca4ca97d6a76ab49054ad23a95f76a/-/horizon-files-prod/ed/picture/qngpvnqk/86e9268bd833a0cf48b406ef44c1c9fc1cbd2293.jpg
805,"<h1 class=""listing-item__header"">
    Promo Hp EliteBook 840 Corei5 256 ssd Ram8
</h1>",Neuf,HP,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/30c24eb34c1beabbe014fa11d27bbe01/-/horizon-files-prod/ed/picture/qde7qjjm/39295466598f73a201a42b29f940d2eb015e1c71.jpg
806,"<h1 class=""listing-item__header"">
    Dell inspiron 15 7591 2in1 Corei7 512/16 2Giga dédié
</h1>",Neuf,Dell,380 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c40c18780e0d573be58c0df88a623386/-/horizon-files-prod/ed/picture/qgqwrjj8/3056df08d9333360a43bc61756e57013ae720b2f.jpg
807,"<h1 class=""listing-item__header"">
    MacBook Pro 2019
</h1>",Neuf,Autre,375 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a88dbc3b609c6dca5c1c551b998100b6/-/horizon-files-prod/ed/picture/qj4qg72w/4bd9e264777b4e5256e15fa958b629947503951d.jpg
808,"<h1 class=""listing-item__header"">
    Dell XPS 15 Gamer 9530 Corei7 1To/32 4Giga dédié
</h1>",Neuf,Dell,650 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5cbbff3ca932b33d31edb72b4d0ed30d/-/horizon-files-prod/ed/picture/q6xdw45p/7a343c2e3a220956096b7437c8439d3244a6d93c.jpg
809,"<h1 class=""listing-item__header"">
    Hp Elitebook 1040 G7
</h1>",Neuf,HP,370 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7517a95b6a083920ffa404225ada4e53/-/horizon-files-prod/ed/picture/qq42n8g7/215e281fc800fdc0539bd70c5cfbf46cb4d92753.jpg
810,"<h1 class=""listing-item__header"">
    MAKBOOK AIR 2017 CORE I5
</h1>",Neuf,Autre,250 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/eea3f982adcdd892fb7e60c2d081684f/-/horizon-files-prod/ed/picture/q6xd859v/ac6651d145383d3f44ed87aa043ab0dbf7fa7cb9.jpg
811,"<h1 class=""listing-item__header"">
    MacBook Air 2022 M2
</h1>",Neuf,Apple,515 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bd5300a8f4363db712804d84ef690703/-/horizon-files-prod/ed/picture/qenvzg59/1b076a88aad82a63df37ca6c4b8e224c71f57cab.jpg
812,"<h1 class=""listing-item__header"">
    MacBook Air 2020
</h1>",Venant,Apple,310 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e207b0b032c7d6971c06f5d797b5c5b8/-/horizon-files-prod/ed/picture/qenv85jj/e3a1b569914a6351a034d3417b83ca0111c8e9a1.jpg
813,"<h1 class=""listing-item__header"">
    MacBook Pro 14 pouces M4 PRO
</h1>",Neuf,Apple,1 499 000 ,Fenêtre mermoz,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ab17a94048778dfc363ff9c19f4a569a/-/horizon-files-prod/ed/picture/qm5gkqvr/5572d162793f9b0d09406b5e6d8aaa5d3a92c252.jpg
814,"<h1 class=""listing-item__header"">
    MacBook Pro 16 pouces M3 PRO 36GB SSD 512
</h1>",Neuf,Apple,1 949 000 ,Fenêtre mermoz,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bdcd9369d536ebd6c84b15939843be7e/-/horizon-files-prod/ed/picture/qwepmj0z/2633d1c64c06cab0726508efa010c9dec3f84bab.jpg
815,"<h1 class=""listing-item__header"">
    LENOVO YOGA SLIM SNAPDRAGON X ÉLITE
</h1>",Neuf,Lenovo,700 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/43b92ebbca467fde18ee3fe62cdfd8f3/-/horizon-files-prod/ed/picture/qj4qg2z4/f5a87e8fb03d0a96cd7ae8ffc02b99e67704d1f1.jpg
816,"<h1 class=""listing-item__header"">
    Boitier Externe Disque Dur
</h1>",Neuf,Dell,6 000 ,Dieuppeul,https://i.roamcdn.net/hz/ed/listing-thumb-543w/76c6f749a69d84cf549fd4bbc43b1ede/-/horizon-files-prod/ed/picture/qende092/899a01c355858cd96e220afbe8588b55b1841d00.jpg
817,"<h1 class=""listing-item__header"">
    MacBook Air M3 2024
</h1>",Neuf,Apple,750 000 ,Liberte 6 extension,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2d2600b931e95235e201c27677f90013/-/horizon-files-prod/ed/picture/qkr8kqrn/705facc0678dab9edc54dbb75ad6a54f984d33d9.jpg
818,"<h1 class=""listing-item__header"">
    Dell XPS 9320 ultra slim core i5 de 12th génération
</h1>",Venant,Dell,450 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/99df630eb11fbb2dd6582a0784158690/-/horizon-files-prod/ed/picture/q6xdwmv4/47e81f7bba4ae34fdb7d6397eaeeb25efaa31168.jpg
819,"<h1 class=""listing-item__header"">
    Apple MacBook Pro M4 Pro
</h1>",Neuf,Apple,1 450 000 ,Sicap Sacré-cœur,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dee3b3d2593ad9857f6148bcab822e25/-/horizon-files-prod/ed/picture/qkr8kq78/9481648a00bb29957384f0bbabdf8e1d7488d74d.jpg
820,"<h1 class=""listing-item__header"">
    🎯PC GAMER ET ARCHITECTE
</h1>",Neuf,ASUS,2 800 000 ,Liberte 5,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8729298247a11e9902f4661b73aa47f/-/horizon-files-prod/ed/picture/qzvpk6vg/a39fc6764f0b569f155ed881a0a1bf153f764571.jpg
821,"<h1 class=""listing-item__header"">
    Lenovo thinkbook
</h1>",Neuf,Lenovo,330 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca1766c5bc199e092a4e264ff0482404/-/horizon-files-prod/ed/picture/q56dnvmr/321c410f7a01f30fddd58d89594b984949ebf428.jpg
822,"<h1 class=""listing-item__header"">
    Hp Elitebook 745 G6
</h1>",Neuf,HP,230 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c8ab5b80b5dd24cefa3b1e9dcb88d9b0/-/horizon-files-prod/ed/picture/q44n97zz/f014aad0859929adc9c0762f394491a9e4f93286.jpg
823,"<h1 class=""listing-item__header"">
    Lenovo thinkpad t480
</h1>",Neuf,Lenovo,220 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4cddad5aa0ae556bd08ce1ef302f4d8b/-/horizon-files-prod/ed/picture/qv4wrx75/f640eaaf3167af75f0335071cea38990d0f8c094.jpg
824,"<h1 class=""listing-item__header"">
    Hp Elitebook 1040 G7
</h1>",Neuf,HP,370 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8399920eb45c3b3f3d1aabfbedf74e52/-/horizon-files-prod/ed/picture/q0g7654g/69cfe489dfeb642f94c1ff33c021130706e22f1c.jpg
825,"<h1 class=""listing-item__header"">
    Asus Tuf Gaming 15 RTX 2050
</h1>",Neuf,ASUS,480 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/74520f8cdd467d89d6c2c465e2c59a49/-/horizon-files-prod/ed/picture/qq42xzjw/a302963002a0f7c4803d78625d8b20509048c371.jpg
826,"<h1 class=""listing-item__header"">
    ✅ MacBook Air 2019- ✅ - Core i5
</h1>",Venant,Apple,350 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/047edf129e496c67cec6606b02757afb/-/horizon-files-prod/ed/picture/q44n97vr/4c297ebaafae527fe2b592243634b7151812ea4c.jpg
827,"<h1 class=""listing-item__header"">
    ✅ MacBook Air 2020- ✅ - 256Go SSD
</h1>",Venant,Apple,370 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/db4e60e96002c191270f18e02539058b/-/horizon-files-prod/ed/picture/qzvpke0n/edd327b16a4bc660b126fb002eb946783a2cf4f7.jpg
828,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 830 G8 I5/16GO/256SSD
</h1>",Neuf,HP,350 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b3d57d56459dc0f8d818b374dbc25357/-/horizon-files-prod/ed/picture/qm5g7djz/ed36514a6864133e2cd04ef984d61f2672e692d5.jpg
829,"<h1 class=""listing-item__header"">
    Dell 5440 Treizième génération i7
</h1>",Neuf,Dell,425 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/afe844229290a2389080dccc3835bf6e/-/horizon-files-prod/ed/picture/qde7q4n7/87f95be1cc831f454bb019c033c907123bcb4206.jpg
830,"<h1 class=""listing-item__header"">
    Dell 5440 Treizième génération i7
</h1>",Neuf,Dell,425 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/77fd2c80e6fb6d820d653cce90505f91/-/horizon-files-prod/ed/picture/qngpv2jk/da2154b18fc56b994980c1666f4863181ec74fd6.jpg
831,"<h1 class=""listing-item__header"">
    Dell 5330 i5
</h1>",Venant,Dell,350 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/35645d66fc121ce575fec9d273c05fac/-/horizon-files-prod/ed/picture/qde7jge5/d5537a454be115cc57d896aaa14fc323ae745aed.jpg
832,"<h1 class=""listing-item__header"">
    DELL LATITUDE 5430
</h1>",Venant,Dell,350 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec94ae5329bbd59ad3bb2a028824c120/-/horizon-files-prod/ed/picture/qzvpwr0n/18b91375a52bf136254bcb6a79266b0cd78f27dd.jpg
833,"<h1 class=""listing-item__header"">
    Dell i7 disc ssd 256g ram 8g hdmi
</h1>",Venant,Dell,95 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5e5dad78c273138da984ade75e9a51cf/-/horizon-files-prod/ed/picture/q6xdwzdp/d6ab908eee6dd9b9a9c420b4c5204319c2005323.jpg
834,"<h1 class=""listing-item__header"">
    Hp laptop 14
</h1>",Venant,HP,220 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9c4e923aee0a6c6db1f8d8c31f97a3c0/-/horizon-files-prod/ed/picture/q2j0vr78/df01120c9a36e5e005f3aa72573bfda2918fa445.jpg
835,"<h1 class=""listing-item__header"">
    HP 15 INTEL
</h1>",Neuf,HP,185 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/119825c6989974f6672d1018d3d1b40d/-/horizon-files-prod/ed/picture/qq42n25j/7e0abd512f1f3433b9d3147377f65536dd589f20.jpg
836,"<h1 class=""listing-item__header"">
    HP Elitebook 840 G7 Co i5 10ème Gén
</h1>",Neuf,HP,250 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/da3bcb7d9c83e29bb2d5817c4bc6a2da/-/horizon-files-prod/ed/picture/qrz8mem4/ba6d32a8d754752fdbaaf7b35d3f8a48fb7c1951.jpg
837,"<h1 class=""listing-item__header"">
    HP PROBOOK 440 G6 / i5
</h1>",Venant,HP,175 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e199e15082468fae00cd8718d630d9e0/-/horizon-files-prod/ed/picture/qv4e67zv/cbfacf9f7b39fd48e3da22b72fea9638a4c75553.jpg
838,"<h1 class=""listing-item__header"">
    MACBOOK AIR 2014 / i5
</h1>",Venant,Apple,115 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b4b67569fccbfc9b7b7f1bab8b115ff/-/horizon-files-prod/ed/picture/q6xk974g/280018eaabde00ea623b44065a1d30c7e1be388f.jpg
839,"<h1 class=""listing-item__header"">
    MacBook Air M3 15.6 Pouces 512 SSD Ram 16Go
</h1>",Neuf,Apple,990 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/94eaae9b0a7f67e692704eb3da9254be/-/horizon-files-prod/ed/picture/qde7qnk5/3cc8c0225c3c8722a2e928eff0e77a65b1511292.jpg
840,"<h1 class=""listing-item__header"">
    GU603 Gamer  Asus
</h1>",Neuf,ASUS,875 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/46a2423025c5ae3133a0ae321d9dba65/-/horizon-files-prod/ed/picture/q78wq0k8/c0437c36b8e4e2365b01844095ea904be8643d04.jpg
841,"<h1 class=""listing-item__header"">
    Hp elitebook 650 G10 i7
</h1>",Venant,HP,675 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a290e40939f1fc914d68b5648de3c203/-/horizon-files-prod/ed/picture/qj4qgxzd/425c098c1d4451a5a0c70226190509e6690ad7ee.jpg
842,"<h1 class=""listing-item__header"">
    Dell Gamer G15 i7 /1To/32 Rtx 4060 8Giga dédié
</h1>",Neuf,Dell,850 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3aded389cbaa23b9575d61925dc0fbf0/-/horizon-files-prod/ed/picture/qv4wrkdx/4936fb93523680adfc14b18b73fb74538205921a.jpg
843,"<h1 class=""listing-item__header"">
    Lenovo X1 Carbon Gen10 Corei7 512ssd Ram16 12Th Gen
</h1>",Neuf,Lenovo,700 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fe537c9757d12e83d1c577860536ca8e/-/horizon-files-prod/ed/picture/qzvpkjpr/57809d7e1810053ebbb1406d363ad7311709486f.jpg
844,"<h1 class=""listing-item__header"">
    Msi Gamer Corei7 1To ssd Ram32 Rtx 8Giga dédié
</h1>",Neuf,MSI,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/10f46d48d39a084a50d3217bf34304a0/-/horizon-files-prod/ed/picture/qde7q277/90b7480f87b1a05f846f4df18a55e8b697e1b370.jpg
845,"<h1 class=""listing-item__header"">
    Hp EliteBook 840 Corei5 256ssd Ram8
</h1>",Neuf,HP,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/993918e74a70c5d8f38eba2fd401f25e/-/horizon-files-prod/ed/picture/qm5g7jpz/20f69d033b73272bdcc76f13d11574070c7406a0.jpg
846,"<h1 class=""listing-item__header"">
    Dell latitude 7420 2in1 i5 11th génération (yoga)
</h1>",Venant,Dell,265 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/397099eab7fcccc18a664fd1b8c1ca84/-/horizon-files-prod/ed/picture/q0g7x5z8/7010efdae60a1ec028ad71a2da90c708155807a3.jpg
847,"<h1 class=""listing-item__header"">
    DELL GAMER G5 I7/16GO/256SSD+1TO/GTX1660TI
</h1>",Neuf,Dell,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/78ac7275952beaea5a6bf468ace63d10/-/horizon-files-prod/ed/picture/qgqw4egr/0739e5ce64f80e8e86f91f033832087169b3a868.jpg
848,"<h1 class=""listing-item__header"">
    LENOVO L14 GEN4 I7-64GO/512SSD
</h1>",Neuf,Lenovo,650 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b65ee8dd4fe9ef8de9fd32631c35030a/-/horizon-files-prod/ed/picture/q6xdqp9p/828199e2cddf07c9d8210271d831b26dbfc47035.jpg
849,"<h1 class=""listing-item__header"">
    HP EliteBook x360 I7/32/512SSD
</h1>",Neuf,HP,370 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a2e5784da12a8971df77cf90b39e7f5f/-/horizon-files-prod/ed/picture/qzvpkrg9/892e9f69c8364f562a481d297b1df9157abaa5fa.jpg
850,"<h1 class=""listing-item__header"">
    HP ELITEDESK 800 G3 / 6ieme GEN
</h1>",Réconditionné,HP,100 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d3425f5ef6b35e874b6e6222c04b0f95/-/horizon-files-prod/ed/picture/q78w8qmz/0b5019aa82d3e321f196c09da848ff5b0e745330.jpg
851,"<h1 class=""listing-item__header"">
    Serveur rack Cisco
</h1>",Venant,HP,450 000 ,Pikine,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0598c34dc05854ec54a77f8e13053a4b/-/horizon-files-prod/ed/picture/q9mjzrk7/58781487ccce5cf2b5f4f2b1de0bd181083c7f55.jpg
852,"<h1 class=""listing-item__header"">
    Dell Precision 3551 / 10th Gen - i9-10885H
</h1>",Neuf,Dell,450 000 ,Point-e,https://i.roamcdn.net/hz/ed/listing-thumb-543w/70ffb584a13cab4044d65fc2abffc373/-/horizon-files-prod/ed/picture/q0g7682j/5bef8c2b04379d10bb5c617f74c65fd540165b28.jpg
853,"<h1 class=""listing-item__header"">
    Microsoft Surface Laptop 3 – 15""  – Ryzen 5  - 8GB - 256GB
</h1>",D'occasion,Microsoft Surface,320 000 ,Point-e,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8da5f19de293a2123b8613268204d6d5/-/horizon-files-prod/ed/picture/qq42nw46/e4534c7648eadd74741af81f8b51b725226ee376.jpg
854,"<h1 class=""listing-item__header"">
    Dell Precision 7670 workstation intel core i9-12950HX
</h1>",Venant,Dell,1 700 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/03b58f2d1e764488531f344bca0734bc/-/horizon-files-prod/ed/picture/q9mjzr05/329fc78a3f7be0177ba90a5f479665a9acfdb621.jpg
855,"<h1 class=""listing-item__header"">
    MacBook Pro 2023 14 Pouces - M2 Pro | 16GB RAM | 512
</h1>",Venant,Apple,910 000 ,Point-e,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c5be5d1489733115141f8df87befbf79/-/horizon-files-prod/ed/picture/qde7986j/f8020841b1d00461b60f3e1d3d49b84557a0df74.jpg
856,"<h1 class=""listing-item__header"">
    HP PAVILION LAPTOP 15t CORE i7 de 11e Gen
</h1>",Neuf,HP,380 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f09da8cb74748b2033b3352c73de8bfa/-/horizon-files-prod/ed/picture/q8v48pen/3d0bbece44c336cb4809a120814c9a2028d5ce63.jpg
857,"<h1 class=""listing-item__header"">
    Pc Gaming hp Victus
</h1>",Neuf,HP,650 000 ,Sicap Sacré-cœur,https://i.roamcdn.net/hz/ed/listing-thumb-543w/15e0de1cca1c48f73666d27ee95b600d/-/horizon-files-prod/ed/picture/q8v48p8j/c5f052db204541bac8a4576bd9a44580765e7721.jpg
858,"<h1 class=""listing-item__header"">
    HP Elitebook 840 G9
</h1>",Venant,HP,395 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4c511d2c2f5bc286e44bb542fbcd4fd0/-/horizon-files-prod/ed/picture/q2j0v7n6/f5dd702eacae42b6067f21173ce1501edf7eec62.jpg
859,"<h1 class=""listing-item__header"">
    MacBook pro 2020 M1
</h1>",Venant,Apple,460 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f7cb5b496290aa37e03720d078cca69e/-/horizon-files-prod/ed/picture/qpdm90q4/749918ce590781982b4519fcdb3554e3f42c6e0e.jpg
860,"<h1 class=""listing-item__header"">
    Lenovo Yoga 7i Core i7 de 11e génération
</h1>",Venant,Lenovo,390 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ba4ddcd5f4532aaedb234ba0bc14faff/-/horizon-files-prod/ed/picture/qwepxg8g/09b0a1e2d3c4200c841bf392aadcce11ba6854ef.jpg
861,"<h1 class=""listing-item__header"">
    Lenovo Thinkpad X1 Carbon Gen11 Core i7 13e Gen
</h1>",Neuf,Lenovo,790 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/836d5264b3e9ac8aa366264bc8b764c6/-/horizon-files-prod/ed/picture/q78wqpgm/7236dcef69b715dd3db6f7f384ecad88edc63ea5.jpg
862,"<h1 class=""listing-item__header"">
    Microsoft Surface Laptop 5 Core i7 12e Gen
</h1>",Neuf,Microsoft Surface,500 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d617b9822d7c6a96f516f994aabd9d4c/-/horizon-files-prod/ed/picture/qenv89wx/76bd4f9b9f1441e970300f6cdec44df64f8804bd.jpg
863,"<h1 class=""listing-item__header"">
    Ordinateur portable
</h1>",Venant,Dell,160 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f644208c1fba55d553efbc7c35cd986/-/horizon-files-prod/ed/picture/q6xdwn6g/3b9a8d09e51bd3f0b32badfaa41afc846b4b1024.jpg
864,"<h1 class=""listing-item__header"">
    Lenovo Legion 5 2024 i9 32go rtx 4060
</h1>",Neuf,Lenovo,1 300 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f072322f8f9f82f59f08ba7e7a0efda5/-/horizon-files-prod/ed/picture/qpdm9gxw/1b6bc9f9c95098f981dc2c662c987cb9309b78dd.jpg
865,"<h1 class=""listing-item__header"">
    Dell INSPIRON 16"" 2024 i7 16Go 512Go x360 13th
</h1>",Neuf,Dell,525 000 ,Dieuppeul,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0a00c93954654d639db22e4bce84a330/-/horizon-files-prod/ed/picture/qenv955x/25b45ad3d32e485f9d63a4dab3b0930268da3fff.jpg
866,"<h1 class=""listing-item__header"">
    HP Elitebook 640 G11 2024 32Go SSD 512Go Ryzen 7
</h1>",Neuf,HP,499 997 ,Dieuppeul,https://i.roamcdn.net/hz/ed/listing-thumb-543w/139195573e05307aa9885da08e4e7697/-/horizon-files-prod/ed/picture/qngpw5w0/08a84b3f3d8433efdeaf5c810d415b9e7615d341.jpg
867,"<h1 class=""listing-item__header"">
    MacBook Pro 15 pouces TouchBar i7 16Go 512Go
</h1>",Neuf,Apple,350 000 ,Dieuppeul,https://i.roamcdn.net/hz/ed/listing-thumb-543w/72e38b484068f5d762bad1c0d8fda59c/-/horizon-files-prod/ed/picture/qenv7jmx/41395a7f0178db50326125b4e2e1dae5426bce2d.jpg
868,"<h1 class=""listing-item__header"">
    Promo☄️Hp EliteBook 840 Corei5 256ssd Ram8
</h1>",Neuf,HP,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bec415f4b00ebfea88061be960248b4e/-/horizon-files-prod/ed/picture/qkr8k7e2/5e6d44a0c789651893f076fea0dc879b39f9cac0.jpg
869,"<h1 class=""listing-item__header"">
    Msi Gamer Corei7 1To ssd Ram32 Rtx 8giga dédié
</h1>",Neuf,MSI,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c78dd544152d15f24f212ba43d93179/-/horizon-files-prod/ed/picture/qq42nze7/bb5b2e51428288d9861e6a223b49f425425f107e.jpg
870,"<h1 class=""listing-item__header"">
    Dell latitude 5300 2in1 x360 yoga i5 8th génération
</h1>",Neuf,Dell,195 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e40a4269fc89cf6a7f59d4917b20eee/-/horizon-files-prod/ed/picture/qenvj5zj/421d5a96df81d644ff2bbdf03e4b78b8837fafbc.jpg
871,"<h1 class=""listing-item__header"">
    Dell XPS 13 i7 512go ssd
</h1>",Neuf,Dell,290 000 ,Derkle,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d5bf146a7b87c8f73ff25906e94af3e1/-/horizon-files-prod/ed/picture/qpdm9g9q/d146e1d9e33605cbe975cd7c81c8232e805f5be5.jpg
872,"<h1 class=""listing-item__header"">
    💻 HP EliteBook 745 G6 - Performance et Élégance Réunies !
</h1>",Neuf,HP,195 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc39f0a899bca4bb876f4811135ef78a/-/horizon-files-prod/ed/picture/q0g76kvm/a2225d2b0eae1fcfb237d9f769f06338e525d7c4.jpg
873,"<h1 class=""listing-item__header"">
    💻 Lenovo ThinkPad T480 💻 écran tactile
</h1>",Neuf,Lenovo,190 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bea18a5578d4447a8a322dc0289b70f0/-/horizon-files-prod/ed/picture/q78wqj4e/451ffc7710afe2dffc65c5aface1058dead2704f.jpg
874,"<h1 class=""listing-item__header"">
    ""PROMO"" Lenovo T440 Cor i5
</h1>",Venant,Lenovo,99 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/97508753774b0b963e4859a3b861ec67/-/horizon-files-prod/ed/picture/qenvpj05/82b6681b00ed031439de7489e4d5b14d3afba160.jpg
875,"<h1 class=""listing-item__header"">
    DELL Latitude 5490 Cor i5 8ème Gén
</h1>",Venant,Dell,155 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c0663dd686fbb75cb6c3d230afb793ca/-/horizon-files-prod/ed/picture/qde7zqjm/ba5e0b4ad0ddfa6761fb08db16ec5b58c58b542a.jpg
876,"<h1 class=""listing-item__header"">
    HP Probook 650 G4 Cor i7 8ème Gén
</h1>",Neuf,HP,185 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f8d08c3f19ae5b8e7390421b1b0cff5a/-/horizon-files-prod/ed/picture/q78wqjde/b0bdc23fd3a5dadb959fa5fdab9d95426285aaec.jpg
877,"<h1 class=""listing-item__header"">
    MacBook Air 2024 M3
</h1>",Neuf,Apple,650 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/53b0114149373ebb1e306d6dc2246658/-/horizon-files-prod/ed/picture/q44nw96m/1026cad629791f80d998e32e8f111b627ac963e8.jpg
